Reward Per Block,Reward Per Block LP,Decay Rate,Burn Tax,Avg Daily Volume,% $DOUGH Supply Staked in $DOUGH pool,% $DOUGH Supply Staked in LP pool,Avg APR for $DOUGH stakers,Avg APR LP stakers,% Change in Supply After 1 yr,Market Cap Initial,Market Cap Final,Rewards Dispensed ($),1% Share of Rewards (DOUGH Pool) Payout,1% Share of Rewards (LP Pool) Payout
0,0,0,0.5 / 0.5,53182.00 USD,28.40%,23.27%,100.85%,122.90%,-14.27%,549424.69 USD,63575338075.20 USD,42339130922.69 USD,211695654.61342636,211695654.61342636
