Reward Per Block,Reward Per Block LP,Decay Rate,Burn Tax,Avg Daily Volume,% $DOUGH Supply Staked in $DOUGH pool,% $DOUGH Supply Staked in LP pool,Avg APR for $DOUGH stakers,Avg APR LP stakers,% Change in Supply After 1 yr,Market Cap Initial,Market Cap Final,Rewards Dispensed ($),1% Share of Rewards (DOUGH Pool) Payout,1% Share of Rewards (LP Pool) Payout
800,1200,0.999997465,6 / 9,34320 USD,27.26%,22.91%,118.69%,219.36%,59.06%,551637.53 USD,85014449.47 USD,42494495.55 USD,212472.47774409465,212472.47774409465
