Reward Per Block,Reward Per Block LP,Decay Rate,Burn Tax,Avg Daily Volume,% $DOUGH Supply Staked in $DOUGH pool,% $DOUGH Supply Staked in LP pool,Avg APR for $DOUGH stakers,Avg APR LP stakers,% Change in Supply After 1 yr,Market Cap Initial,Market Cap Final,Rewards Dispensed ($),1% Share of Rewards (DOUGH Pool) Payout,1% Share of Rewards (LP Pool) Payout
200,400,0.999999465,0.5 / 0.5,274560 USD,28.40%,23.27%,99.44%,243.34%,13.26%,549424.69 USD,75834412157.89 USD,56653271176.56 USD,283266355.8828079,283266355.8828079
