Reward Per Block,Reward Per Block LP,Decay Rate,Burn Tax,Avg Daily Volume,% $DOUGH Supply Staked in $DOUGH pool,% $DOUGH Supply Staked in LP pool,Avg APR for $DOUGH stakers,Avg APR LP stakers,% Change in Supply After 1 yr,Market Cap Initial,Market Cap Final,Rewards Dispensed ($),1% Share of Rewards (DOUGH Pool) Payout,1% Share of Rewards (LP Pool) Payout
800,1200,0.999993465,6 / 9,34320 USD,27.26%,22.91%,46.76%,86.43%,10.88%,551637.53 USD,59262598.20 USD,16742644.28 USD,83713.22141623353,83713.22141623353
